timestamp,favorite_count,retweet_count,tweet_text,username
1/18/19 14:11,0,0,It's proving divisive on a few levels – what do you think of the new #slack logo?   #rebrand #slacklogo #designthinking   https://t.co/4t2Iu2H2JR,Realiseliveltd
1/18/19 14:11,1,0,"Say hello, new logo. https://t.co/H86fEUtceL #branding #LogoDesign #slacklogo #slack https://t.co/oA9YcJFUdc",hatzisKOstas
1/18/19 14:05,0,0,Also the app downloading icon on my iPhone looks like Hitler ☹️ #SlackLogo #iPhoneHitler,SidewaysView
1/18/19 14:03,2,0,Thanks to whoever pointed out the new Slack logo looks like a swastika. I can’t not see it now and it’s making me very uncomfortable. #SlackLogo,SidewaysView
1/18/19 13:43,1,0,Slack stands for simple and organised way of doing things and their old logo reflected the same for the brand. The new one is messy and doesn't give the organised feeling #slacklogo,ravishagrwal
1/18/19 13:36,0,0,"For personal context, I'm not the kind of person that usually complains about logo changes and I understand the need for the change (though I loved the old logo). My adjustment still solves the problems of the old logo. #Slacklogo",FBanders
1/18/19 13:29,0,0,I couldn't quite see the svastika until today. OMG this is freackyng horrible! #slacklogo  @SlackHQ  Speacially as a favicon! Is more obvious... https://t.co/3vFaIoEf7p,lgraziani2712
1/18/19 13:13,1,0,@yoast - We are also thinking of a rebranding :p   #slacklogo https://t.co/rj5XMQcmNV,HiveWP
1/18/19 13:11,1,1,Our designers came with a new logo design inspired by @SlackHQ's new logo.   Should we consider rebranding? #slacklogo #wphive #allthingswordpress #WordPress https://t.co/tTGRvJgNHM,HiveWP
1/18/19 13:10,1,0,We were taken by surprise yesterday when a new logo popped up for @SlackHQ - what's everyone's thoughts on the new look?? #Slack #slacklogo #branding #newbranding #FridayFeeling https://t.co/mtaEXahmWr,pistachiouk
1/18/19 12:57,1,0,"Maybe I’m the only one, but I like the new slack logo. Feels a bit more modern than the old one. #slacklogo #slack",kivers
1/18/19 12:52,2,0,"@HemisLekala @SlackHQ Not sure yet. I did love the # logo. Very much shows what #Slack is all about. I'm not saying the new #slacklogo is bad, but I still prefer the old one.",8020Mentor
1/18/19 12:41,0,0,@szandbergen I love it. As a #LogoNerd and being in branding for 30 years I had issues with the original one. New #SlackLogo for the win.,kellie_parks
1/18/19 12:40,0,0,"@SlackHQ owned the letter “S”, they owned the “#” hash mark, and unique among technology companies, they owned plaid. “Slack lost something very valuable today”. https://t.co/YM93YDVtNx #slacklogo #slack #daringfireball",LostLeftTweet
1/18/19 12:28,9,2,Everyone redesigning the Slack logo for free and I can't find anyone who will do a simple one for less than $300 xD #slacklogo @slack,mezood
1/18/19 12:26,0,0,"The change of company's logo is now officially added to the stupid list of ""don't care"". Naming conventions of network devices et al are also on this list #slacklogo",nilskolstein
1/18/19 12:26,1,0,Ah! They are (can be) message bubbles.  #slacklogo https://t.co/tZt6rbzyFy,uxgeffrey
1/18/19 12:21,11,3,"Ah, modern technology #slacklogo https://t.co/aW5mDm9eCb",tristanbrindle
1/18/19 12:18,12,0,Me all day: where on earth is Slack on my phone? What app is this notification from? #slacklogo,jennyhbren
1/18/19 12:14,0,1,Looking at the reasons behind the new Slack logo and the thought process behind it #brandpositioning #slacklogo https://t.co/ZGwUlBBbyN,ResourceSpace
1/18/19 12:10,1,1,#Slack just lauched its new logo design. In their article they said that the old logo wouldn't fit on any coloured background other than plain white and also was less cohesive to changes in rotation. @SlackHQ #slacklogo #Slack #DesignThinking #slack  https://t.co/HE5HTnBmaA https://t.co/1kpyjD0yAq,pulkitdhingraa
1/18/19 12:08,2,0,"This was one of the best, most authentic and engaging blogs @SlackHQ 👏  Personally I love the new #slacklogo https://t.co/yDsAIQlkyD",Jodie_Wells1
1/18/19 12:06,0,0,Anyone who is hating on the new @SlackHQ logo is basically saying they could have done a better job than @michaelbierut or @pentagram . “The new logo doesn’t meet design standards.” Yeah I think they know what they are doing. #Slacklogo,mattopsahl
1/18/19 12:01,2,0,"So I see people are angry about an app changing its icon, and they hate the new icon. If only they could change the icon with a custom icon pack.  #Slack #slacklogo https://t.co/qj5Al4BGS6",JazliAziz
1/18/19 11:54,1,0,And this is how proper #branding is done. Well done @SlackHQ. 👏👏👏 #slacklogo https://t.co/Zre1at5ESg,Sir_Pretender
1/18/19 11:38,2,0,"""Do not shuffle around the colors of the octothorpe"" sounds like guidance on paying appropriate respect to a recently raised demon...  @SlackHQ #slacklogo #Slack https://t.co/d9FzgWK3cX",ElSatanico
1/18/19 11:19,3,1,How to KEEP the ORIGINAL Slack app icon --&gt; https://t.co/bk9DEwrZbQ #Slack #SlackLogo https://t.co/jERiE5tDuY,jeffeisley
1/18/19 11:12,1,0,𝗗𝗶𝗱 𝘆𝗼𝘂 𝗸𝗻𝗼𝘄 𝘁𝗵𝗲 𝗺𝗲𝗮𝗻𝗶𝗻𝗴 𝗼𝗳 '𝗼𝗰𝘁𝗼𝘁𝗵𝗼𝗿𝗽𝗲' 𝗯𝗲𝗳𝗼𝗿𝗲? via @UCBrowser  https://t.co/XrNQiSjxDm  #Logo #LogoDesign #logotype #slacklogo #identity #design #brand #brands #Graphics #Slack #FridayFeeling #FridayThoughts #FridayMotivation https://t.co/a7DNsSPfzJ,UIKE_Team
1/18/19 11:08,0,0,Noooooooooooo! It has begun... #slacklogo https://t.co/8ncc843pEl,DanFlynnDesign
1/18/19 11:02,2,1,It is always such a joy to see how the design community reacts to a controversial (logo)-redesign of a company 🎨 😃 #slacklogo,moorstas
1/18/19 10:58,13,0,Slack logo in black looks better...  what do you think? 🌒 #slacklogo https://t.co/v2DhwF7ACI,FrancescoD_Ales
1/18/19 10:32,0,0,Let us take a moment to remember the great sock branding initiative once taken by a long forgotten great logo!  We can all wait and hope that Slack provides us with a new and comfy wearable for our slack and cat petting sessions! @SlackHQ Hint Hint!  #slacklogo #slackSocks https://t.co/FPu2ShoE5G,PadraigWelch
1/18/19 10:22,0,0,Who thought this was a good idea!? @SlackHQ don’t make me burn my slack logo socks!!! #slacklogo #bringitback https://t.co/VcfUPnLg3U,PadraigWelch
1/18/19 10:15,1,0,👍for new slack logo @SlackHQ #slacklogo,vickyved
1/18/19 9:56,1,0,Epic 😂!  #slacklogo https://t.co/THg8KBvozA,roziits
1/18/19 9:50,0,0,"I personally have no issue with the slack re-brand. I cannot see a dick or a swastika...!? What does grind my gears is that Pentagram have resorted to a ""Here's what it could've looked like"" approach on their website #studentwebsite #branding #slacklogo",aDanceStudioUK
1/18/19 9:34,1,0,Seems a regression went through CI/CD pipeline during last sprint… #slacklogo,lpiot
1/18/19 9:33,3,0,When #Slack changes their logo.   #SlackLogo https://t.co/GnoKnPkIuM,Chris_Iceland
1/18/19 9:16,0,0,"Is it just me that's NEVER heard the term ""octothorpe"" before? It's always been the Pound sign to me, but nowadays I have to tweak my language to say ""hash key"" or ""hashtag"" to describe the symbol  ... No way I'm ever saying Octothorpe and not getting punched 🤓. #slacklogo https://t.co/Ria6Pl5dnE",geoffwilsonUX
1/18/19 9:15,5,0,I suppose these are considered vintage now? @SlackHQ #slacklogo https://t.co/AhP8Qbr0gY,TrueSebi
1/18/19 9:13,2,1,New @SlackHQ logo? Like this 😄 #slacklogo https://t.co/GevgSDZLMG,marek_jan
1/18/19 9:09,0,0,"#battleofthelogos #slacklogo #slack OLD or NEW?   Retweet for  old, Like for new👇👇 https://t.co/A4uLLdRxx7",FluidAngle
1/18/19 9:00,0,0,@benthompson @eastdakota “A logo as part of a branding stort is The dot after The sentence not The sentence itself” #slacklogo #thefutr,timvogt
1/18/19 8:43,0,0,Is Slack still testing the new logo? @SlackHQ #slacklogo https://t.co/MTBPqIu4uU,Kocdur
1/18/19 8:42,0,0,"It's not the logo I object to, it's the aubergine sidebar #slacklogo",goodmachine
1/18/19 8:38,2,0,"#slacklogo #Slack Slack's new logo: yay or nay? We really love @SlackHQ, because it provides an easy way to collaborate more effectively every single day. And we want to argue why the new logo can rock it despite disappointing feedback. Read the article: https://t.co/OCjKQ00N3o",BurningButtons
1/18/19 8:35,1,0,"Fair play to @SlackHQ this is a great, waffle-free explanation of the reasoning behind their new logo #slacklogo https://t.co/Uy7PjroNwh https://t.co/SDYj7kU2il",Gil_RunDMG
1/18/19 8:26,0,0,Not impressed :/  #slacklogo https://t.co/HvfkuaM2iF,Manuela_Fiori
1/18/19 8:25,5,0,"Do you use @SlackHQ as a communication tool? Kaden Ave uses it to distribute information amongst our team, organized by separate channels for each client. It’s very handy and we recommend it!  What are your thoughts on their new logo? #slacklogo #yeg   https://t.co/9Zvk2e46CG",KadenAveComms
1/18/19 8:19,0,0,As for the new #SlackLogo looking like 'penis swastika'. This reply to HBO from @SlackHQ the other day takes on a whole new meaning 😜 🤯 https://t.co/8CZ2nA3StL,tomcdesign
1/18/19 8:13,1,0,@SlackHQ Nice work! #slack #slacklogo,Maryna65793424
1/18/19 8:05,0,0,The #slacklogo case study https://t.co/UxflGiS5VK always interesting to see the initial ideas.,AmyLewis_
1/18/19 8:02,1,0,"#slacklogo I can't help agree with this quote from @BenjieMoss ""The main problem being, that the bland non-committal look of the logomark makes it look like one of those free “logos for startups” that you can download as freebies in packs of a hundred."" https://t.co/0unDdW24LB",AmyLewis_
1/18/19 7:52,0,0,The new #slacklogo is hideous.,ctrlaltcookie
1/18/19 7:46,1,0,@SlackHQ This just doesn't look right at all. #slacklogo https://t.co/unWcZo7bqJ,johnspeakslife
1/18/19 7:24,0,0,The problem with the branding of many companies going IPO i (s lack) of personality in the rebranded logo.  #slacklogo #design #Branding,pedrobjorn
1/18/19 6:56,3,0,Made the old @SlackHQ logo in waffle form today. #slacklogo https://t.co/sRIOokITNK,chantalireland
1/18/19 6:42,2,0,"Slack’s redesign is a disaster. It's not just that the new logo is bad, it's also that the old logo was good and didn't need a change. #slacklogo",ZevBrodsky
1/18/19 6:42,0,0,"#slacklogo it takes a bit of time to overcome from the Hangover of old logo. The new one looks good but could have been lot better. It's not unique. If as a product #slack is unique, why can't the logo be?",Priyankakondajj
1/18/19 6:32,1,0,Not sure how I feel about the @SlackHQ new #slacklogo,MrRichards157
1/18/19 6:26,0,0,Toodles @SlackHQ. That new #slacklogo is triggering some rage in me. o.O,SyndicatedLife
1/18/19 6:16,0,1,Let's not disregard @SlackHQ as a whole for just this one time mishap @napilopez ;) Intended pun https://t.co/ruqY0Saudh #slacklogo #designthinking,Steffiseka
1/18/19 6:16,2,0,"Muting slack, #slacklogo. Sorry. STFU.",brandonscript
1/18/19 6:10,0,1,"Wow, more new #logos and branding this year. Guess late winter is the best time to fiddle with your #brand? ————— New Slack Logo Looks Good Compared to Other Options https://t.co/U4QhWgO8Ca (via @nytimes)  #redesign #slacklogo #rejectedlogos #graphicdesign https://t.co/iShgw4YiLI",dan_w_cole
1/18/19 6:09,0,0,"@SlackHQ  New logo actually makes sense. It is an ultra minimal representation people sitting /lying down and ""slacking"". #slacklogo @basecamp @pentagram @metalab https://t.co/UHtN3Xagi4",hayavadhan
1/18/19 6:02,7,1,"I really didn't mind the new @SlackHQ logo, until I saw the favicon version... #slacklogo #fail https://t.co/WDz0H30ZqH",skyworxx
1/18/19 5:27,1,0,"I love u #Slack, but have to admit that your old logo looked way more like a “badass collaboration platform” than a “social media platform dressed like the 1980’s of #dotcom internet startups”   😕 #slacklogo #rebrand #thatswhatshesaid https://t.co/6peES98gUS",explicitivity
1/18/19 5:15,3,0,It looks like Slack's logo exploded. #slacklogo https://t.co/Na4mwfw2Ou,DirectorCarey
1/18/19 4:46,1,1,New slack logo looks like Nazi Swastika. #Tech #slacklogo #Slack @TechCrunch,edsyid
1/18/19 4:39,0,0,"Everytime I got notif from Slack, I saw cross. Am I the only one who feels it? #slacklogo",WidyaBGS
1/18/19 3:50,0,0,"Never got users freaking out about logo changes! Products rebrand, get over it people. #Slack #SlackLogo",Lafi87
1/18/19 3:49,2,0,"new #slack icon looks like #Google photos icon, please change @SlackHQ @googlephotos #slacklogo",earlyspark
1/18/19 3:43,1,0,.@SlackHQ please for heaven sake revert your icon back to original! It's feel like you guys are trying so much for the worst! #slacklogo #Slack,_suvzz
1/18/19 3:38,0,0,They wanted a makeover but only had a google-shaped cookie cutter. #newslack #slackclassic #slacklogo https://t.co/lBz5zHb6gM,au42
1/18/19 3:33,0,0,Now I uncontrollably cringe everytime I go check my slack notifs. 😬 #slacklogo #slack,ouistereater
1/18/19 3:20,1,0,@welles @SlackHQ Who wouldn't right? #Slack #slacklogo,PlannerScape
1/18/19 3:11,1,0,Slack doesn't look like the baked version of Google Photos. #slackupdate #slacklogo https://t.co/uBQKbLCleR,JeyGupta
1/18/19 3:09,0,0,This new #slacklogo https://t.co/B7lFk0nlSx,Plant_Daddie
1/18/19 3:01,0,0,So @SlackHQ is getting hundreds of new logo designs...for free.   Well played #slack   Well played.  #slacklogo https://t.co/2sSfDDrGay,AJesusBryce1
1/18/19 2:55,0,0,Am I the only one who thinks the new #slacklogo looks like what a health insurance company would design to convince you they’re not evil?,senoritav76
1/18/19 2:54,2,0,"#slacklogo there is always time to reconsider, and recover ur beloved logo @SlackHQ ... all the technical info u explained, well, is just tech explanation...bored one.",MartoJM
1/18/19 2:50,0,0,Congratulations Slack on your new logo that looks like a swastika of rainbow dicks - nice job #slack #slacklogo #logofail #nomercy,10xrockstardev
1/18/19 2:49,2,0,The new #slacklogo is messing with my screen #fengshui @SlackHQ #uncomfortablewithchange 🙈,animalmatter
1/18/19 2:45,0,0,#Slack's new logo is...interesting. #slacklogo #slacklogoredesign https://t.co/pdcvTdCK6z,PDBax
1/18/19 2:21,0,0,"1. @SlackHQ had branding/identity/problem (?)  2. @SlackHQ makes new logo  3. Logo resembles swastika, penis pinwheel, or duck-based centipede  4. @SlackHQ now has two problems #slacklogo",nubesque
1/18/19 2:15,2,0,"Maybe, just maybe, @pentagram knows what they were doing with the @SlackHQ logo redesign?  Are all the people complaining the same people that complained that the new Google G isn’t round or the colour segments aren’t evenly spaced?  #slacklogo",Hicksyfern
1/18/19 2:14,1,0,New @SlackHQ logo redesign looking very good. It is very creative and eye catching. #Slack #slacklogo #redesign #Logo,rajinkumar
1/18/19 2:13,0,0,@a_konyaev @SlackHQ Google-colored swastika? #slacklogo,jadepraerie
1/18/19 2:09,0,0,@said_mitch @SlackHQ Squirt. #slacklogo,jadepraerie
1/18/19 2:06,0,0,"The new Slack Logo is getting a lot of the buzz, but I don't see anything but duckies. -Ernie      #Slack #slacklogo #slackbot #logo_design #logo_designer #Ducks #parody #Designers https://t.co/0sm3V7QVWg",bob_thibeault
1/18/19 2:04,1,0,@TweetingPing @GIPHY @SlackHQ My first thought was health insurance company logo. #slacklogo,jadepraerie
1/18/19 1:51,0,0,@halvves @CodePen Use 4 colours and you may get the nee dicks with svastika #slacklogo from #Slack,olivkan
1/18/19 1:31,2,0,Talk about #slacklogo all day,tayler_odea
1/18/19 1:28,0,0,This is exactly it each quadrant being the same colour is what bugs me. If the little ‘tear’ shapes were the next colour over the #slacklogo would visually work for me. (Though the just opaque lines I’ve seen on the memes is good too),bonjourmiette
1/18/19 1:26,3,0,You know your business has hit a seminal moment when changing the UI or the logo causes widespread panic. Even crazier if you haven’t yet filed for IPO #slacklogo,gobleandrew
1/18/19 1:20,1,0,Man. Imagine if Nike would have unveiled the swoosh if Twitter was around back then. #slacklogo,ethan_manning
1/18/19 1:13,2,0,"A simple name change would really make this #Slack logo candidate more viable. Perhaps a second app is in order, @SlackHQ. #slacklogo #slaplogo https://t.co/95G3ihO37Z",ethan_ede
1/18/19 1:09,0,1,Left or right I hope we can all agree on one thing: don’t like the new #slacklogo,JCT_212
1/18/19 1:01,4,0,"The new logo for @SlackHQ is very nice. It’s not asthetically better or worse than the hash, but distinctly different. Now they have a mark all their own with fewer colors (no opacity) and more versatility. Win-win in my opinion. #slacklogo #branding",dswebsme
1/18/19 0:59,0,0,the new #slacklogo is a success purely by the fact they managed to get @michaelbierut to design a logo without using helvetica bold,maddigitalmusic
1/18/19 0:53,0,0,The new #slacklogo has been throwing me off all day! Looks cool but will take some getting used to. https://t.co/VEYVZpzBh1,Gl0balGypsy
1/18/19 0:38,8,0,5 times today I couldn’t find the @SlackHQ app on my phone for at least 10 seconds🤦‍♂️. Anyone else? #slacklogo,jasonnmyers
1/18/19 0:33,1,0,"My whole digital life just switch from the great battle of ""Is #Gilette Amazing/Terrible"" to ""Is the #slacklogo Amazing/Terrible"" in about 15 minutes.",Bkswain87
1/18/19 0:32,1,0,For a second(or maybe more) I thought I miscategorized a game app into my buzzy folder... I already miss the old logo. #slacklogo #brandinguptade https://t.co/wtdxO5Cpki,banutaban
1/18/19 0:30,0,0,@SlackHQ i KNEW i'd seen it before! #slacklogo https://t.co/NtxtRKr85A,vancitymurf
1/18/19 0:30,6,0,Excited to share the new logo for Views. We believe that it's much more simple blah blah blah shows that we're committed to our mission of mAkInG tHe WoRlD A bEtTeR PlAcE #slacklogo https://t.co/YaiJo8qg9I,Sai_K1065
1/18/19 0:26,12,0,"Just to give my two cents, I personally think Slack had one of the best logos on the market, actually no, they had the best logo on the market. So I'm a little butt hurt over the change..... @SlackHQ can I please use your old logo now? #slackgate #slacklogo #slack #logogate.... https://t.co/OQUDekVHnb",Therealhughes
1/18/19 0:18,0,0,@SlackHQ Love this thoughtful explanation. Good stuff @SlackHQ - you do you👌🏼 #slack #slacklogo #pentagram,JakeKringdon
1/18/19 0:18,4,0,I thought slack’s logo looked familiar... #slacklogo #slack @SlackHQ https://t.co/vM3ayZEY6G,DrLucktavious
1/18/19 0:07,0,0,Positive logo change for @SlackHQ Good job! You couldn’t hire a better person for that job #slacklogo https://t.co/IOpxBXsXIW,product_jack
1/17/19 23:56,20,1,"Well known brand gets a redesign, everyone knows better, could have done a better job, prefers the old one. Forgets about it after a week and moves on to pulling apart someone else's work. It's such a boring cycle and its makes designers look like dicks. #slacklogo",NickBDesigns
1/17/19 23:49,4,0,"#slack has a new #slacklogo and the only thing I can think is, how are they going to make that into a sticker to go on my laptop?  #smh",katmullican
1/17/19 23:46,0,0,Slack is having a New Coke moment.  #slacklogo,faseidl
1/17/19 23:42,2,0,There’s a reason why you should not change something that works perfectly. 👋slack #slacklogo #brandingfail,gloriatung23
1/17/19 23:42,0,0,Loving the new #slacklogo... https://t.co/2423B33kfy,HDNoah
1/17/19 23:40,3,0,The new #slacklogo makes me sad.,mauracorbett
1/17/19 23:33,0,0,The new #slacklogo - gold encrusted octothorpe. https://t.co/OT89PWBtC4,alexsirota
1/17/19 23:32,0,0,👀 ᵗʰᵉ ⁿᵉʷ ˢˡᵃᶜᵏ ᵖᵘʳᵖˡᵉ ˡᵒᵒᵏˢ ᵖʳᵉᵗᵗʸ ᵍᵒᵒᵈ 👀  #Slack #slacklogo,MaxLatoche
1/17/19 23:23,10,1,LOVE the new #slacklogo !!  Great job @SlackHQ team.  And your blog post on this was a lesson in #branding for everyone...  https://t.co/3MciQm0oMj,WeBuyHousesDev
1/17/19 23:20,0,0,@boaticus @robrob @SlackHQ @pentagram There is no hidden swastika. You’re seeing what you want to see. This is what you’re really referring to I think.  #swastika #slacklogo #slack #history #WW2 #WWII https://t.co/RPEwiap70P,HelmetOld
1/17/19 23:14,0,0,"I didn't see the hate symbol in the new @SlackHQ logo, but still thinking it didn't need a refresh. In a month, this will probably be like the ""iPad"" announcement and the new @Airbnb logo that we all are now used to. #slacklogo #designoutrage",CurtRog
1/17/19 23:11,0,0,Do y’all like this one any better? #slack #slacklogo #sorryinadvancemichael #justaskin https://t.co/QAgQ5ZKGpF,jakobdclark
1/17/19 23:07,2,0,"An option that should have been explored and considered. Not hating, just stating. #slacklogo https://t.co/s5T3X2Yl6H",FormalElements
1/17/19 23:07,2,0,"My greatest regret is not buying the @SlackHQ socks when I had the chance, and now the new #slacklogo is... not something I would wear on socks.",justinvasel
1/17/19 23:05,0,0,"Founded @overheardslack in honor of @SlackHQ's #logo #rebrand. Let's get this party started. Oh also, follow us on Insta. Also also, tell ur work bros.  #slack #slacklogo #overheardslack",overheardslack
1/17/19 22:59,0,0,The new #slacklogo ? https://t.co/KzSJsMh0nw,alexsirota
1/17/19 22:56,2,0,I think I found the source of inspiration for the new #slacklogo. https://t.co/qNAgUcAjGt,glbaumann
1/17/19 22:56,1,0,Just Hit 100 followers.   How do they say? Rome was not built in one day.   #followers #content #improvement #slacklogo #Hashtag #SocialMedia,Aldo_Ptrdngl
1/17/19 22:48,0,0,Digging #Slacks new logo https://t.co/rOPupDvwcS 👍👍 #slacklogo #branding,peterkarcz
1/17/19 22:48,1,0,"The #slacklogo redesign solves the very real consistency+accessibility issues of the old logo—the fact that it’s generic, boring, and reminiscent of a healthcare startup doesn’t mean it’s not technically a “successful” solution. @SlackHQ https://t.co/j9rrPwv8fA",pranav_design
1/17/19 22:43,1,0,"I'm generally one for jumping on other team's logo design choice - that ish is hard, everyone has an opinion, and making people on the outside looking in is near impossible... but I'm legit having a hard time telling which tool to open #figma #Slack #slacklogo https://t.co/IAmD8MSLaV",3fn
1/17/19 22:40,0,0,I guess I'll join in #slacklogo https://t.co/qV6F1SQjQx,connerfritz
1/17/19 22:25,0,0,"How much time and energy people is being wasted on the #slacklogo discussion? Seriously, people. Move on.",lonbaker
1/17/19 22:25,0,0,Taking orders... #slacklogo https://t.co/SDQkO2HEr1,TheRealGuggly
1/17/19 22:21,1,0,Slack’s new logo trades a hashtag for a pinwheel #slacklogo #logo  https://t.co/cCvyqcuyar,pixelradius
1/17/19 22:14,2,0,"#slacklogo @slackHQ I'm normally fond of redesigns, and the new logo wouldn't be bad, but my first thought was 'did Slack just get incorporated by Google?' - It's uncanny, esp. since the app is sitting right above G. Photos on my screen 🤷‍♀️",BlancaS90814354
1/17/19 22:11,0,0,"I like the new #slacklogo, and some of the subtle color changes like the darker blue banner. It’s more mature and less of a sensory overload. https://t.co/rVlA88tyyL",ztods
1/17/19 22:06,0,0,But how did no one find this #dongsticka #slack #slacklogo #nike https://t.co/8bFriEZrQZ,CannibalOfKush
1/17/19 22:06,3,0,@SlackHQ Why does your new profile avatar look like Sid from Ice Age? #slacklogo #slack https://t.co/6Vwcis7G5d,Matt_Leta
1/17/19 22:06,0,0,New Slack Logo Looks Good Compared to Other Options #slacklogo #sadslack https://t.co/ZlKxluSK4T,sadvertising
1/17/19 22:05,0,0,The #dongsticka brought out windows' true colours. #slack #slacklogo #windows #conspiracy https://t.co/f9CD49Kd4l,CannibalOfKush
1/17/19 22:01,3,0,@chriscoyier I can't not see the whitespace swastika in the center of this logo. #slack #slacklogo,texissippi
1/17/19 21:47,0,0,"Slack has launched a new logo to replace its hashtag icon, prompting intense reactions from users of the popular workplace messaging app. #news #tech #technews #Technology #Slack #slacklogo #messaging #app #logo #design #logodesign #techstories https://t.co/ZgfNFucNxV",TechStories6
1/17/19 21:45,9,0,"i tried to redesign the #slacklogo because i'm a cool design guy, but my version just looks like 4 hearts instead of an octothorpe.  turns out brand design is ... hard ?! https://t.co/TL5kYBgHwW",brintown
1/17/19 21:45,1,0,"There's definitely a lot of buzz happening in our office about @SlackStatus new logo... and thanks @thenextweb, we will be the judge. https://t.co/r9iAJ8KK02 #branding #slacklogo #marketing https://t.co/2qg9mu2BSJ",digitalsurgeons
1/17/19 21:43,0,0,Not sure why @SlackHQ decided to use the Joomla branding for the new logo  #slacklogo,anthonybliss
1/17/19 21:41,4,0,"I’m a fan of the new #SlackHQ #slacklogo but then #jarjarbinks doesn’t annoy me. For those stressing have a read here which may calm you down a bit: “Say hello, new logo” by SlackHQ https://t.co/IRHnRTR86n",mcbride_ruairi
1/17/19 21:37,0,0,"Now, this is a penis swastika. #slacklogo  Or a stylised rubber duck mandala. https://t.co/SUuxTCpdRG",MrM451
1/17/19 21:36,2,0,"If the last logo was ""simply awful"", what's the word to describe how much worse the new logo is?  Asking for a friend #slacklogo",johnpjoseph
1/17/19 21:34,2,0,@dgingiss @SlackHQ I love it!!! #slacklogo,jaclyn613
1/17/19 21:32,0,0,The new #slacklogo is pretty cool.,cm3z4
1/17/19 21:30,1,0,"I honestly love the new #slacklogo because it’s the definition of adapting to what will work, yet keeping with the purpose and integrity of the company. Slack is a great tool and everyone should use it!",GabbieAlbrecht
1/17/19 21:27,2,0,What this new icon on my phone! Facelift @SlackHQ interesting! #design #slacklogo - funny how change can shake us up. What are your thoughts? https://t.co/Run3TDGXl3,digitalnoir1
1/17/19 21:27,0,0,But...  What about the logo change?  #SlackLogo https://t.co/Fxdd4IWpOW,caa1000
1/17/19 21:24,4,0,Exactly. Everyone is losing their minds over this logo change. A logo is a HANDSHAKE to your brand. If it told the whole story of your product it would look like a nascar. But everyone on social media has a opinion. More often uneducated opinions. Simple identifier. #slacklogo https://t.co/wNWOuUml0d,folzenlogel
1/17/19 21:21,0,0,"Doh, took me a few extra seconds to find #slack on my App Tray this morning. So much for productivity, lol. Love the evolution. #SlackLogo",irshmnbyrne
1/17/19 21:20,1,0,The new @SlackHQ logo looks like it's under a lot of pressure and it's sweating 💦 #slacklogo https://t.co/hwea0ffSXD,thethrillsband
1/17/19 21:18,1,0,@kokasexton New #slacklogo looks sharp,BigEastSilver
1/17/19 21:17,2,0,Found an ancient rock carving of the old @SlackHQ logo.  #slacklogo https://t.co/FGRiYg3UOV,NathanLee
1/17/19 21:13,1,0,"It doesn't capture the original logo's suggestion of ""everyone has a conversation together"" (all elements interlinked) and ""any two people can have conversations"" (the additive colors at the intersections) but then neither does the official redesign. #slacklogo",Thuris
1/17/19 21:09,0,0,Oh my god. I'll never be able to unsee this now. #Slack #slacklogo https://t.co/7D5RXRlI0M,jwiechers
1/17/19 21:05,0,0,This #slacklogo change got me shook. ❤️,byRyguy
1/17/19 20:55,0,0,This morning at work. #slacklogo https://t.co/nyJQGfXliU,jokekemps
1/17/19 20:52,0,1,"Nothing says ""we know you're forced to use our app for work &amp; couldn't leave if you wanted to"" quite like changing your logo to a swastika. #slacklogo",ryanprior
1/17/19 20:52,5,0,"I feel for fellow designers, but ultimately users don't care about the effort, process and politics that are part of every redesign. It's the final outcome that matters. #slacklogo",ropsii
1/17/19 20:51,0,0,DOODOzooDontDTOPweCAMotSTING HARD WOD lets fuck again kNOW was a great Ojay WULZl get domeOtheRightchous 😜 WOODZzzEyEoEuPUSSYdrugADDlickIT- #foodcanfixit #NOfixNEEdu #slacklogo #betacon19 #wxcs2019 #nvleg #HappyBirthdayBettyWhite #10YearChallenge #116thCongress @beacrazyjarSTARB https://t.co/YV7SDwL10v,vicEsterling
1/17/19 20:50,0,0,It's good #slacklogo https://t.co/DpG5InHYV3,Stephanie0934
1/17/19 20:39,1,0,"There are always detractors.   This argument against is flimsy at best, and conspiracy theory material at worst.  #slack #slacklogo  https://t.co/JUQ2PQJFJy",FergalKerins
1/17/19 20:37,2,0,"We came to the realisation in work that the new @SlackHQ logo looks like 4 ducks chasing each other, so I had to quickly illustrate it. 😂 #slacklogo https://t.co/MdO26Luyw2",Shannenjalal
1/17/19 20:36,4,0,"@SlackHQ @SlackHQ So, my Slack socks are now what? Throwback? Passé? ☹️   And what about the Slack logo stickers that adorn my MacBook?! Now I just look like a jerk. #slacklogo https://t.co/uyoULMLjeK",official_chad
1/17/19 20:36,0,0,"@SlackHQ So, my Slack socks are now what? Throwback? Passé? ☹️   And what about the Slack logo stickers that adorn my MacBook?! Now I just look like a jerk. #slacklogo https://t.co/iBpBjsVoaR",official_chad
1/17/19 20:35,0,0,"This is my problem(s) with the #slacklogo.    Also, it is pretty nice and ""pop"" on white, but those on that dark eggplant, makes me keep thinking my app icon is ""installing"" all the time. https://t.co/w4aeiyNhcn",uberfuzzy
1/17/19 20:35,0,0,Slack’s new logo ditches the beloved plaid hashtag https://t.co/StqYraTKXC #brand #branding #rebrand #slack #slacklogo #design #graphicdesign,markocakarevic
1/17/19 20:35,2,0,how about that new #slacklogo? https://t.co/NE4BPPYLVz,CodyVondell
